100 0.000264
5100 0.508879
10100 2.08805
15100 4.7047
20100 8.49629
25100 13.2244
30100 19.394
35100 26.0704
40100 34.1967
45100 43.5156
50100 53.4645
55100 64.7041
60100 77.1325
65100 89.647
70100 104.74
75100 118.021
80100 135.878
